,year,CCodeA3,ccode,X,CCodeA3.x,Country.Name.x,GDP,GDPGrowth,polity2,durable,trade.in.GDP,UNCTAD.FDI.out,UNCTAD.FDI.outstock,UNCTAD.FDI.in,UNCTAD.FDI.in.stock,GDP.PerCapita,GDP.PerCapita.PPP,ExPriskShort,ExPriskLongMed,ExPriskSpecial,CommRisk,WarRiskFDI,FDIExpro,FDITransfer,PRS_VA,PRS_PV,PRS_GE,PRS_RQ,PRS_RL,PRS_CC,vae,pve,gee,rqe,rle,cce,tech.ex,TaxRate,icrg_qog,ti_cpi,gwf_regimetype,gwf_party,gwf_personal,gwf_military,gwf_monarch,CHN,v2x_polyarchy,v2x_libdem,v2x_delibdem,v2x_partipdem,v2x_egaldem,ccodecow,ccodealp,imf_ab,imf_exp,imf_gd,imf_gdpgr,imf_gns,imf_inflch,imf_inv,imf_nd,imf_ppgdp,imf_ue,bti_cps,unna_er,unna_gcf,hf_taxbur,ictd_taxcorp,ictd_taxgs,ictd_taxinc,ictd_taxind,ictd_taxindirect,ictd_taxpaywf,ictd_taxprop,ictd_taxtrade,bmr_dem,dpi_checks,gir_ga,sgi_qdai,sgi_qdcr,sgi_qdrl,no_ufs,p_autoc,p_democ,dpi_pr,iaep_evp,iaep_lap,iaep_lrit,iaep_lvp,h_polcon5,p_fragment,p_parcomp,p_parreg,p_xconst,p_xrcomp,p_xropen,h_lfup,ht_partsz,jw_avgballot,jw_avgballot2,jw_avgvote,jw_avgvote2,jw_indy,jw_indy2,jw_mdist,jw_mdist2,jw_mmdballot,jw_mmdballot2,jw_oneparty,jw_persr,jw_smdballot,jw_smdvote,vi_rcbg,vi_rcbm,vi_rsg,vi_rsm,vi_udr,vi_wcoord,wdi_agedr,vi_wgi,wdi_empagr,wdi_empind,wdi_empser,wdi_lfpedua,wdi_lfpedub,wdi_lfpedui,wdi_oilrent,wef_elec,wef_qair,wef_qoi,wef_qport,wef_qrail,wef_qroad,gcb_ppa,gcb_pparl,PA.NUS.FCRF,PX.REX.REER,TM.VAL.AGRI.ZS.UN,TM.VAL.FOOD.ZS.UN,TM.VAL.FUEL.ZS.UN,TM.VAL.MANF.ZS.UN,TM.VAL.MMTL.ZS.UN,TM.VAL.MRCH.CD.WT,TM.VAL.INSF.ZS.WT,TM.VAL.OTHR.ZS.WT,TM.VAL.SERV.CD.WT,TX.VAL.INSF.ZS.WT,TX.VAL.OTHR.ZS.WT,TX.VAL.SERV.CD.WT,NV.IND.MANF.ZS,NV.IND.TOTL.ZS,NV.SRV.TOTL.ZS
567,1999,MEX,70,1141,MEX,Mexico,6.00233E+11,2.753554247,6,2,50.61797144,NA,7910.232,13943.604,88470.25549,5984.341068,10155.49266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.74644062,NA,0.47222224,34,party-based,1,0,0,0,0,0.612957103,0.397272775,0.43931583,0.384468022,0.312881585,70,MEX,-2.416,22.408,46.318,2.667,19.535,16.565,21.951,38.778,NA,2.5,NA,9.5603975,25.09448299,73.4,NA,6.617772619,4.178762318,NA,7.277210476,0,0,0.492863551,0,5,NA,NA,NA,NA,3,0,6,1,1,1,3,1,0.363912656,NA,3,2,6,2,4,0.560162402,0.47799999,0.6,0,0.6,0,1,1,16.6,3.878787879,0,0,0,6,1,1,1,2,0,2,NA,1,65.56137453,2,20.51000023,25.43000031,53.65000153,NA,NA,NA,1.749619332,NA,NA,NA,NA,NA,NA,NA,NA,9.5603975,104.1333518,1.470928424,5.290410538,2.1397785,86.22200702,2.253413668,1.46E+11,11.6314269,19.08681311,13884521766,9.399817775,17.25107972,11407338160,19.28516448,34.12433305,57.00996004
568,1999,MUS,590,1182,MUS,Mauritius,4291172816,2.610779527,10,31,131.3512577,6.43219592,119.346,49.35320697,406.711,3651.232286,7951.720472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.153749648,NA,NA,49,NA,0,0,0,0,0,0.80642208,0.689314116,0.753262708,0.511764961,0.6338432,590,MUS,-2.859,21.486,NA,2.611,25.154,6.882,26.704,NA,NA,7.698,NA,25.18580833,26.7047532,76,1.210886202,8.604809129,2.445319929,1.234433727,14.02617398,0,0.011773763,5.409591088,1,4,NA,NA,NA,NA,1,0,10,0,0,1,1,1,0.689885124,NA,5,5,7,3,4,NA,0.41176471,2,NA,1,NA,NA,NA,2.952380952,NA,2,NA,0,10,NA,NA,NA,NA,NA,NA,NA,NA,47.1309105,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,25.18580833,NA,2.175643816,13.80363197,7.09778247,75.76578596,1.152318165,2.25E+09,3.728251864,35.31621099,718857213.6,4.479222882,23.05527716,1030024514,20.75887027,27.14939385,54.47075745
569,1999,MYS,820,1210,MYS,Malaysia,79148947368,6.137612011,3,28,217.5694726,1422.368421,13851.52842,3895.263158,48959.85889,3493.465229,11882.84316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.94622743,NA,0.60185188,51,party-based,1,0,0,0,0,0.280521827,0.166801767,0.194037579,0.167610081,0.221700952,820,MYS,14.829,24.993,34.851,6.131,38.639,2.731,23.81,NA,NA,3.425,NA,3.8,22.38200051,79.4,5.520087682,3.303569217,8.435711986,1.987404949,5.603992767,NA,NA,1.668813316,0,4,NA,NA,NA,NA,3,1,4,0,0,1,1,1,0.503588296,NA,3,3,4,2,4,NA,0.37305701,2,NA,1,NA,1,NA,1,NA,NA,NA,0,10,2,1,1,2,0,1,10.98556607,NA,60.67487987,4,18.37000084,31.70000076,49.93000031,NA,NA,NA,3.119297079,NA,NA,NA,NA,NA,NA,NA,NA,3.8,95.44986527,1.453372005,5.500687198,3.080137922,84.86770704,3.280072768,6.50E+10,3.002078778,51.22341909,14621447368,2.40791738,46.81197102,11973657895,30.93601005,46.45970622,47.88240692
570,1999,NAM,565,1238,NAM,Namibia,3818954448,3.369278594,6,9,92.28309426,0.73181351,41.95304249,19.60625127,1512.56804,2055.364975,4673.939985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66666669,53,party-based,1,0,0,0,0,0.672576133,0.541498022,0.559506522,0.408931885,0.447379784,565,NAM,-0.816,33.372,22.854,3.366,25.093,9.382,23.289,20.85,NA,NA,NA,6.109484167,20.37284987,66.9,3.413266293,9.103654999,11.17288726,7.34384065,19.96228969,NA,0.207890157,10.85863469,0,1,NA,NA,NA,NA,2,0,6,1,1,1,3,0,0.722619311,NA,4,2,5,2,4,NA,0.7638889,0,NA,0,NA,NA,NA,72,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,79.24249089,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6.109484167,NA,NA,NA,NA,NA,NA,1.61E+09,7.091101155,47.0198659,418247855.8,2.436289313,6.688414571,261854474.2,8.887743838,21.6298648,58.97651843
571,1999,NGA,475,1266,NGA,Nigeria,35870792988,0.474237575,4,0,55.84639139,172.8176088,3974.916,1177.707927,22476.72238,300.6090075,2148.968473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.39214815,NA,0.2638889,16,military-personal,0,0,1,0,0,0.366940138,0.225741815,0.319927131,0.195234939,0.205820794,475,NGA,0.88,NA,64.938,0.522,18.795,6.618,17.915,NA,NA,NA,NA,92.3381,10.41293223,84.5,0.833577962,1.332319145,2.863305725,0.730928096,3.171123432,NA,NA,1.604865091,0,1,NA,NA,NA,NA,3,0,4,NA,.e,.e,NA,.e,0,NA,0,2,5,2,4,NA,0.6125356,2,NA,1,NA,NA,NA,1,2.945945946,NA,NA,0,10,2,1,NA,NA,NA,NA,NA,NA,87.21500394,NA,NA,NA,NA,NA,NA,NA,22.45672676,NA,NA,NA,NA,NA,NA,NA,NA,92.3381,68.26717987,1.456142907,27.02139165,1.82395341,66.56103009,2.628174672,8.59E+09,2.81190308,58.60317398,3311049285,0.845715044,81.65074732,979617297.7,21.55101873,43.48460157,73.66834286
572,1999,PAK,770,1307,PAK,Pakistan,62973855719,3.660132744,-6,0,32.31996281,21,414.1,532,7185.539828,465.0757661,2657.677609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.313561019,NA,0.47222221,22,NA,0,0,0,0,0,0.3364443,0.089858504,0.270055408,0.209536367,0.153825252,770,PAK,-2.249,16.521,75.612,4.182,13.316,5.737,15.565,NA,NA,5.89,NA,49.50069158,14.6199392,78.5,2.24279923,3.489064305,2.737066458,0.437931672,7.219574125,0,0.090957637,1.695832675,0,3,NA,NA,NA,NA,3,6,0,0,0,1,1,1,0,NA,2,4,1,0,0,0.864207431,0.65686274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.97480828,NA,47.25,17.11000061,35.59000015,NA,NA,NA,0.455679583,NA,NA,NA,NA,NA,NA,NA,NA,49.50069158,104.5606922,6.169729966,16.91960719,21.48420734,52.86901881,2.191203908,1.02E+10,4.071388734,6.692693809,1.79E+09,1.31040131,31.53153153,1.22E+09,14.41352528,22.10317321,45.83816451
573,1999,PER,135,1344,PER,Peru,50187324568,1.494910643,1,6,33.20577656,128,651.4058574,1940.009,9791.453957,1963.410567,5021.549362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.492126108,NA,0.5,45,personal,0,1,0,0,0,0.395907796,0.136553345,0.197196215,0.23040748,0.202995421,135,PER,-2.789,NA,NA,1.494,16.463,3.469,19.26,NA,NA,9.4,NA,3.383333333,20.66125433,80.2,1.82521097,7.563620356,3.618798924,1.793587955,9.576203681,0.017728054,0.006528236,1.58255823,0,2,NA,NA,NA,NA,1,2,3,1,1,1,3,1,0.439611148,NA,3,3,3,2,4,NA,0.55833334,1,NA,2,NA,0,NA,120,NA,1,NA,0,5,NA,NA,NA,NA,NA,NA,NA,NA,65.44106054,NA,5.829999924,18.70000076,75.45999908,NA,NA,NA,0.694757193,NA,NA,NA,NA,NA,NA,NA,NA,3.383333333,NA,2.10997935,14.67378899,9.709159522,72.92107513,0.576270436,6.82E+09,7.593819484,33.98298598,2119077894,10.87724923,-0.107325115,1263550702,14.67334672,28.60136937,54.00302604
574,1999,PHL,840,1372,PHL,Philippines,82995145792,3.08191646,8,12,94.90945774,133,907,1247,12428.965,1087.237348,3203.359477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.99461441,NA,0.69444448,36,NA,0,0,0,0,0,0.623229842,0.477786591,0.538373147,0.417928187,0.355399153,840,PHL,-3.464,21.41,53.583,3.082,15.494,6.162,18.958,NA,NA,9.725,NA,39.08898333,18.95821764,73.5,2.214844954,4.283243943,5.672369151,2.426175945,7.616392331,0,0.017631465,2.669502497,1,4,NA,NA,NA,NA,1,0,8,1,1,1,3,1,0.757448698,NA,4,2,6,3,4,0.679841897,0.5221675,1.6,0,0.8,0,1,1,11.2,13,0,NA,0,10,2,1,2,2,0,2,NA,NA,72.37990859,3,38.84000015,16.27000046,44.86000061,NA,NA,NA,0.003909938,NA,NA,NA,NA,NA,NA,NA,NA,39.08898333,98.99044619,1.620182352,8.267637474,7.915616167,79.1962218,2.910668737,3.26E+10,3.351735016,25.35488959,5.07E+09,1.526275116,42.73570325,5.18E+09,23.46730101,33.05587873,51.73300087
575,1999,POL,290,1400,POL,Poland,1.69718E+11,4.642210704,9,8,54.02153911,31.0049381,1024.275004,7270.784022,26075.01868,4389.976415,10022.39536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.649377481,NA,0.70833331,42,NA,0,0,0,0,0,0.892457286,0.81055828,0.775726448,0.666110675,0.768483637,290,POL,-7.442,42.718,39.567,4.524,17.818,7.3,24.944,6.346,NA,13.133,NA,3.967108333,25.46373241,53.2,2.392108026,12.07545866,7.309719704,4.917611678,12.9608571,0.175307088,1.153091008,0.840482568,1,5,NA,NA,NA,NA,1,0,9,1,1,1,1,.a,0.754578835,NA,4,2,7,3,4,0.655757576,0.43695652,1,NA,1,NA,0,NA,16.74134615,2.040816327,1,NA,0,3,NA,NA,1,3,0,2,20.49712484,1,47.27373317,2,NA,NA,NA,81.37999725,27.96999931,70.61000061,0.013257541,NA,NA,NA,NA,NA,NA,NA,NA,3.967108333,81.11225368,1.813789954,6.704296968,7.221194799,79.74452185,2.569990641,45883485588,13.90960948,51.23592219,6.84E+09,8.647423664,24.65410305,8.38E+09,16.86413075,30.30282777,54.41617022
576,1999,PRY,150,1428,PRY,Paraguay,8392549702,-1.366071238,7,7,82.10045479,5.356,28.156,86.7,1116.5,1614.903106,4925.627719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.846742994,NA,0.36574075,20,NA,0,0,0,0,0,0.573177568,0.414622628,0.285245893,0.361461771,0.212208837,150,PRY,1.653,20.364,32.059,-1.366,19.241,6.751,17.588,NA,NA,6.8,NA,3119.073333,20.81503601,89.7,2.105889991,5.187389898,2.105889991,0,7.050088112,0,0.003540023,1.523540558,0,2,NA,NA,NA,NA,1,0,7,1,1,1,1,1,0.324806291,NA,3,2,7,2,4,0.621212121,0.5625,0,0,0,0,0,1,4.444444444,45,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,75.86510641,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3119.073333,102.5055791,0.399534385,16.96608747,11.58360848,70.42237392,0.535114065,1.91E+09,14.46147205,2.43902439,463300000,13.30401319,8.466190214,181900000,14.24032515,33.51601313,44.50195959
577,1999,ROU,360,1456,ROU,Romania,36183003978,-0.401527523,8,3,59.92656734,15.98078896,143.6578091,1027.032037,5673.98116,1610.13437,5632.318146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.545433458,NA,0.47685185,33,NA,0,0,0,0,0,0.645930163,0.445465816,0.431918963,0.401258159,0.518828474,360,ROU,-3.996,34.89,NA,-1.15,11.739,45.804,15.869,NA,NA,7.173,NA,1.53328375,15.86913341,45,3.826069492,10.39712246,7.39871095,3.572641458,12.27884387,0,0.448246271,1.503770381,1,8,NA,NA,NA,NA,1,0,8,1,0,1,1,.a,0.728828666,NA,4,2,6,3,4,0.837683443,0.27743903,0,0,0,0,1,0,8.166666667,3.404761905,0,0,0,1,NA,NA,0,3,3,3,NA,2,47.83545322,NA,44.00999832,27.05999947,28.92000008,79.59999847,53.79000092,72.80000305,0.863440157,NA,NA,NA,NA,NA,NA,NA,NA,1.53328375,71.08574246,1.406755723,7.437067723,10.14493539,77.23867702,2.919097968,10416780715,6.060606061,32.57575758,1.58E+09,4.132841328,37.8597786,1.36E+09,19.25651683,30.19859624,46.33251261
578,1999,RUS,365,1482,RUS,Russian Federation,1.95906E+11,6.4,3,7,69.39376348,2195.12,9552.5,3285.93,18302.7,1330.751464,5914.300411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.33683903,NA,0.32407409,24,personal,0,1,0,0,0,0.508418181,0.317352258,0.404453248,0.291983963,0.357099997,365,RUS,11.694,34.191,92.121,6.352,25.733,85.742,14.038,NA,NA,13,NA,24.6199,14.83070696,74.3,NA,NA,NA,NA,NA,NA,NA,NA,0,5,NA,NA,NA,NA,3,1,4,1,1,1,1,1,0.127215797,NA,4,2,3,2,4,NA,0.26904762,1,NA,0.5,NA,1,NA,113,NA,0,NA,1,10,2,1,2,2,2,2,55.55364876,NA,45.55939091,NA,15.01000023,28.15999985,56.84000015,NA,NA,NA,7.537611685,NA,NA,NA,NA,NA,NA,NA,NA,24.6199,46.77169524,1.395462294,18.72296373,1.963114083,41.80216224,1.912391625,3.95E+10,2.527549259,28.54811819,13519420000,1.106448333,38.2424993,11094960000,NA,33.4964339,49.89011445
579,1999,SLV,92,1510,SLV,El Salvador,11284197000,2.160516675,7,15,60.99048962,53.8,79,215.8,1799.7,1937.139014,4366.319395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.568936637,NA,0.55555558,39,NA,0,0,0,0,0,0.529724274,0.31643976,0.374135684,0.309356125,0.224276052,92,SLV,-1.92,17.048,25.344,3.449,14.506,0.513,16.426,NA,NA,7,NA,1,16.42638812,83.6,1.715122343,5.076694745,2.867549138,1.152426795,6.441877256,0,0.095948656,1.055194545,1,4,NA,NA,NA,NA,1,0,7,1,1,1,3,1,0.507196902,NA,4,2,5,3,4,NA,0.33333334,0,NA,0,NA,0,NA,4.978624339,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,73.02770345,NA,22.12000084,24.95999908,52.86000061,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,8.755,NA,2.307331323,18.52734245,11.49239978,66.41914711,1.148881607,4.10E+09,17.60631835,21.56743621,8.23E+08,7.739786421,49.43666111,1020700000,19.36884477,26.87414798,57.88378562
580,1999,TCD,483,1555,TCD,Chad,1534673583,-0.682850217,-2,7,50.50786776,-2.147153073,70.255,24.52497081,460.709,190.8359826,805.5789162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,personal,0,1,0,0,0,0.297730287,0.097634562,0.131768051,0.120262458,0.116655042,483,TCD,-9.744,16.719,57.966,-0.683,4.974,-8.447,17.756,NA,NA,NA,NA,615.699132,10.98465503,46,NA,1.477591115,NA,0.93518425,4.011940433,0.130925795,0.121573953,2.150923775,0,3,NA,NA,NA,NA,1,3,1,1,1,1,1,0,0,NA,3,3,2,0,0,NA,0.51999998,0.155279503,NA,0.155279503,NA,NA,NA,5.551724138,NA,0,NA,1,6,1,1,NA,NA,NA,NA,NA,NA,107.0288703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615.699132,NA,NA,NA,NA,NA,NA,3.16E+08,NA,NA,NA,NA,NA,NA,9.780753893,12.21439304,45.49412405
581,1999,THA,800,1583,THA,Thailand,1.26669E+11,4.572298369,9,7,100.7063938,341.5693254,3012.188417,6106.384723,31113.96427,2032.992147,6888.960869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.4002109,NA,0.58333331,32,NA,0,0,0,0,0,0.505768851,0.376962271,0.482001766,0.247604159,0.2964674,800,THA,9.811,26.472,56.585,4.572,30.015,0.286,20.173,NA,NA,NA,NA,37.81365583,20.20857188,74.6,2.347478121,7.729746059,4.460918268,2.113440147,9.213392317,0,0.176603677,1.42176503,1,6,NA,NA,NA,NA,1,0,9,0,1,1,1,1,0.769396018,NA,4,2,7,3,4,0,0.31806615,NA,NA,NA,NA,1,NA,2.535483871,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.63846912,NA,48.5,18.36000061,33.09000015,NA,NA,NA,0.262298769,NA,NA,NA,NA,NA,NA,NA,NA,37.81365583,NA,2.919597005,5.004491376,9.685001906,77.80222417,2.995828705,5.03E+10,4.861017208,37.36487205,13464262848,0.3879619,30.53854255,14541712768,28.38807546,36.54787935,54.55629762
582,1999,TUN,616,1611,TUN,Tunisia,22943685719,6.054634515,-3,12,77.90511394,2.5,33.3,367.9,11431.5,2389.036036,5661.440367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.701016118,NA,0.6111111,50,party-based,1,0,0,0,0,0.184065184,0.096233416,0.178973482,0.071424937,0.199153221,616,TUN,-1.951,24.933,64.955,6.017,22.669,2.768,24.62,64.955,NA,15.982,NA,1.186225,24.62017766,69.2,1.775058789,10.10765726,5.084141681,3.309082892,13.70443857,0.315623163,0.026822457,3.188198119,0,1,NA,NA,NA,NA,1,4,1,1,1,1,2,0,0.144014875,NA,3,3,3,1,4,NA,0.81318682,NA,NA,NA,NA,NA,NA,7.822857143,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.61047283,NA,NA,NA,NA,NA,NA,NA,1.699892741,NA,NA,NA,NA,NA,NA,NA,NA,1.186225,126.7629837,2.849437672,8.318346586,6.719761651,79.96190351,2.145816922,8.47E+09,9.163987138,13.18327974,1048704925,1.876590331,6.615776081,2650424666,16.49740224,26.04589981,NA
583,1999,TUR,640,1639,TUR,Turkey,2.55884E+11,-3.389305047,7,16,37.40161898,645,2791.315242,783,18183.31471,4108.127878,8757.203346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.140513781,NA,0.46296299,36,NA,0,0,0,0,0,0.617457939,0.436989383,0.482429028,0.29893828,0.349875595,640,TUR,-0.361,NA,NA,-3.389,21.491,64.87,21.342,61.012,NA,7.155,NA,0.418782917,19.12371823,57,1.709499459,8.349166698,7.086607443,5.377107984,11.19788175,0,0.122001792,0.266832145,1,4,NA,NA,NA,NA,1,1,8,1,1,1,3,1,0.516142161,NA,3,3,7,3,4,NA,0.24727273,NA,NA,NA,NA,0,NA,6.962025316,NA,NA,NA,0,NA,NA,NA,1,2,1,2,NA,NA,58.74402372,NA,41.43000031,22.76000023,35.81000137,NA,NA,NA,0.055140154,NA,NA,NA,NA,NA,NA,NA,NA,0.418782917,NA,3.342423764,5.005285472,13.29902992,73.63788163,4.328474254,4.07E+10,10.41543378,46.4552018,8.45E+09,2.164206871,47.5877465,1.61E+10,20.07326971,28.42469387,52.34105896
584,1999,UKR,369,1675,UKR,Ukraine,31580639045,-0.199999997,7,8,101.9517051,7,99,496,3248,635.7727285,3475.638274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.378668466,NA,0.47222224,26,NA,0,0,0,0,0,0.458013188,0.279388581,0.318462862,0.263920311,0.30752114,369,UKR,5.076,25.849,58.959,-0.203,23.783,22.684,19.42,NA,NA,11.9,NA,4.130441667,17.51527114,63,5.107335587,11.78467651,8.425250549,3.317173694,12.79280081,NA,0,0.936221313,1,5,NA,NA,NA,NA,2,0,7,1,1,1,3,1,0.787081714,NA,4,2,5,3,4,NA,0.27272728,1,NA,0.5,NA,1,NA,113,NA,0,NA,0,10,2,1,NA,NA,NA,NA,NA,NA,45.69068138,NA,22.72999954,22.60000038,14.34000015,NA,NA,NA,0.587896615,NA,NA,NA,NA,NA,NA,NA,NA,4.130441667,96.39709636,1.672206353,7.419809344,44.08705783,40.4649855,4.373036041,1.18E+10,3.605560382,65.03040834,2.30E+09,0.427542754,23.06480648,4.44E+09,27.23202507,32.01806108,39.25882696
585,1999,URY,165,1703,URY,Uruguay,23983945191,-1.939212135,10,14,33.38644895,-3,208.2,235.264,1790.3,7247.398162,10210.8809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.429389729,NA,0.5,44,NA,0,0,0,0,0,0.892932902,0.830927297,0.822922369,0.769048049,0.745646988,165,URY,-1.061,29.654,NA,-2.965,14.014,5.661,15.075,NA,NA,11.2,NA,11.3393,15.0753233,88.4,1.991462011,10.41399318,3.656774317,1.579638257,11.34684753,0,1.276285938,0.865197583,1,4,NA,NA,NA,NA,1,0,10,1,1,1,1,1,0.563890275,NA,5,5,7,3,4,0.705747126,0.4040404,1,NA,1,NA,0,NA,5.210526316,NA,1,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,60.44750322,NA,3.859999895,25.19000053,70.94999695,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,11.3393,109.9185098,2.64182678,10.93650421,11.25617757,73.96290524,1.188207926,3.36E+09,6.570111916,14.89137591,759500000,8.716079384,17.27014986,1234500000,13.42543265,23.10373657,59.87811508
586,1999,VEN,101,1731,VEN,"Venezuela, RB",97976886247,-5.970458146,7,30,42.07023048,872,7143,2890,31470,4077.496123,10978.91613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.018177461,NA,0.47222224,26,NA,0,0,0,0,0,0.73377296,0.498088482,0.570991151,0.540601255,0.538210309,101,VEN,2.172,26.105,31.184,-5.97,28.711,23.57,26.517,NA,NA,14.525,NA,0.605725,26.51681872,75.1,2.205444435,6.371596596,4.16217373,NA,7.766945825,0,1.068273654,1.395349229,1,4,NA,NA,NA,NA,3,0,7,1,1,1,1,1,0.696103597,NA,4,2,5,3,4,0.768707483,0.29411766,0.850241546,NA,0.425120773,NA,1,NA,1.848214286,NA,0,NA,0,10,2,1,NA,NA,NA,NA,NA,NA,63.62665619,NA,10.18000031,22.69000053,67.04000092,NA,NA,NA,9.561774577,NA,NA,NA,NA,NA,NA,NA,NA,0.605725,75.47717362,1.557900263,12.73902006,2.366085727,81.48745893,1.754370334,1.41E+10,6.049562682,31.17103984,4.12E+09,0.165152766,20.14863749,1.21E+09,17.69549041,41.94066183,45.77831007
587,1999,ZAF,560,1772,ZAF,South Africa,1.36632E+11,2.358107754,9,5,46.86188609,1580.985616,28073.4422,1503.237591,51771.87424,3032.305397,7203.225104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.146985101,NA,0.45833334,50,NA,0,0,0,0,0,0.702152412,0.582260748,0.618035081,0.485485196,0.473412419,560,ZAF,-0.498,NA,NA,2.358,16.537,5.082,17.035,NA,NA,23.3,NA,6.109484167,16.65815317,60.8,3.565030614,9.500690623,13.91416383,10.34912124,10.77766717,1.20E-05,1.317707154,0.701644678,1,2,NA,NA,NA,NA,3,0,9,1,0,1,1,1,0.444775039,NA,4,2,7,3,4,0.562025316,0.66500002,0,NA,0,NA,0,NA,111.1111111,NA,0,NA,0,1,NA,NA,3,3,2,3,NA,3,61.62302013,3,NA,NA,NA,NA,NA,NA,0.028137247,NA,NA,NA,NA,NA,NA,NA,NA,6.109484167,100.9384294,1.49495845,5.416975896,10.17607125,72.99937605,1.742106407,2.67E+10,7.114257064,13.95456635,5595036733,9.982145717,12.73219401,5040629388,17.0586988,28.54485099,59.25525275
588,1999,ZWE,552,1800,ZWE,Zimbabwe,6858013100,-0.817820899,-3,0,70.9226598,9,226.101,59,1214.85,568.4439527,2092.371627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.945485714,NA,0.5,41,party-based,1,0,0,0,0,0.320807126,0.217426616,0.241511827,0.158852604,0.214984287,552,ZWE,2.371,NA,NA,-1.017,NA,-13.431,NA,NA,NA,NA,NA,1,14.39628046,65.4,2.977232925,6.654991243,13.00350263,8.581436077,11.29597198,NA,NA,3.721541156,0,2,NA,NA,NA,NA,1,4,1,0,1,1,3,1,0.022036583,NA,3,3,3,1,4,NA,0.98333335,2,NA,1,NA,1,NA,1,NA,NA,NA,0,10,2,1,NA,NA,NA,NA,NA,NA,86.30127361,NA,60.02999878,11.82999992,28.14999962,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.03834471,NA,1.668646957,8.788056685,11.54394616,74.83772184,2.614414065,2.13E+09,NA,NA,NA,NA,NA,NA,13.20135565,19.11641726,46.13197662
